"GEOGRAPHY_CODE","GEOGRAPHY_NAME","Female","Female","Male","Male","Total","Total"
"95YY12","Gortin",0,0,5,0,5,0
"95YY13","Gortrush",0,0,5,0,10,5
"95YY14","Killyclogher",5,5,10,5,10,10
"95YY15","Lisanelly",10,0,10,10,25,10
"95YY16","Newtownsaville",0,0,0,5,5,0
"95YY17","Owenkillew",5,0,0,5,5,5
"95YY18","Sixmilecross",5,5,0,0,5,5
"95YY19","Strule",0,5,5,5,5,5
"95YY20","Termon",5,0,0,0,5,5
"95YY21","Trillick",0,0,5,0,5,0
"95ZZ01","Artigarvan",5,5,5,5,10,10
"95ZZ02","Ballycolman",0,5,10,5,5,15
"95ZZ03","Castlederg",5,0,10,0,15,5
"95ZZ04","Clare",0,5,5,0,5,5
"95ZZ05","Dunnamanagh",5,0,5,5,10,5
"95ZZ06","East",15,5,10,15,30,10
"95ZZ07","Finn",5,5,10,5,20,5
"95ZZ08","Glenderg",5,5,5,0,10,5
"95ZZ09","Newtownstewart",5,10,5,5,10,10
"95ZZ10","North",10,5,15,10,25,15
"95ZZ11","Plumbridge",0,0,5,0,0,5
"95ZZ12","Sion Mills",5,10,10,5,15,15
"95ZZ13","Slievekirk",0,5,5,10,10,10
"95ZZ14","South",5,5,5,15,5,20
"95ZZ15","Victoria Bridge",5,0,0,5,15,0
"95ZZ16","West",15,5,15,0,30,10
"E36000001","Brus",30,30,35,45,75,65
"E36000002","Burn Valley",30,10,40,40,65,50
"E36000003","Dyke House",30,25,25,55,85,45
"E36000004","Elwick",5,0,0,5,5,0
"E36000005","Fens",10,5,5,10,25,10
"E36000006","Foggy Furze",10,10,25,35,45,35
"E36000007","Grange",25,10,30,30,60,40
"E36000008","Greatham",0,5,0,5,10,5
"E36000009","Hart",5,5,5,15,15,10
"E36000010","Owton",30,20,30,45,75,50
"E36000011","Park",10,10,0,10,20,10
"E36000012","Rift House",20,10,10,35,55,25
"E36000013","Rossmere",15,10,5,20,35,15
"E36000014","Seaton",10,5,10,15,25,10
"E36000015","St Hilda",15,0,25,30,50,25
"E36000016","Stranton",40,20,40,70,110,60
"E36000017","Throston",10,10,10,15,25,20
"E36000018","Acklam",10,5,15,15,25,15
"E36000019","Ayresome",20,20,15,25,40,35
"E36000020","Beckfield",15,10,15,30,45,30
"E36000021","Beechwood",20,15,15,20,40,30
"E36000022","Brookfield",5,0,10,5,10,10
"E36000023","Clairville",25,10,15,35,55,25
"E36000024","Coulby Newham",10,10,15,20,25,25
"E36000025","Gresham",35,25,80,75,115,105
"E36000026","Hemlington",15,15,20,25,45,30
"E36000027","Kader",5,5,5,10,15,5
"E36000028","Ladgate",15,10,15,20,35,20
"E36000029","Linthorpe",15,10,20,20,35,30
"E36000030","Marton",0,0,0,5,5,0
"E36000031","Marton West",5,5,0,5,10,5
"E36000032","Middlehaven",30,10,40,45,75,50
"E36000033","North Ormesby and Brambles Farm",35,25,45,55,85,70
"E36000034","Nunthorpe",0,0,0,5,5,0
"E36000035","Pallister",30,15,25,35,60,40
"E36000036","Park",10,10,15,20,30,25
"E36000037","Park End",20,15,30,45,65,40
"E36000038","Stainton and Thornton",0,5,0,5,10,5
"E36000039","Thorntree",25,20,35,70,95,55
"E36000040","University",25,15,35,35,65,50
"E36000041","Brotton",10,15,20,30,45,35
"E36000042","Coatham",20,15,25,35,55,40
"E36000043","Dormanstown",10,15,15,30,40,30
"E36000044","Eston",15,20,20,35,50,35
"E36000045","Grangetown",15,35,30,50,85,50
"E36000046","Guisborough",15,5,15,30,45,20
"E36000047","Hutton",5,5,5,15,20,10
"E36000048","Kirkleatham",25,10,15,25,50,25
"E36000049","Lockwood",5,5,5,10,15,10
"E36000050","Loftus",15,5,25,25,45,25
"E36000051","Longbeck",5,5,5,10,15,10
"E36000052","Newcomen",5,5,10,15,20,15
"E36000053","Normanby",10,5,15,20,30,20
"E36000054","Ormesby",5,0,5,10,15,5
"E36000055","Saltburn",5,0,5,10,15,10
"E36000056","Skelton",20,10,15,20,40,30
"E36000057","South Bank",30,15,35,40,65,50
"E36000058","St Germain's",15,5,10,10,25,10
"E36000059","Teesville",15,10,10,30,45,20
"E36000060","West Dyke",5,0,10,10,15,10
"E36000061","Westworth",5,0,5,10,15,5
"E36000062","Zetland",0,0,5,10,10,5
"E36000063","Billingham Central",20,10,15,35,55,25
"E36000064","Billingham East",25,15,25,35,60,45
"E36000065","Billingham North",10,5,5,15,25,10
"E36000066","Billingham South",15,5,25,30,40,30
"E36000067","Billingham West",5,0,0,10,15,0
"E36000068","Bishopsgarth and Elm Tree",10,0,5,15,25,5
"E36000069","Eaglescliffe",10,5,5,15,25,10
"E36000070","Fairfield",5,0,5,10,15,5
"E36000071","Grangefield",5,5,5,20,30,5
"E36000072","Hardwick",25,20,25,45,70,45
"E36000073","Hartburn",0,0,5,10,10,5
"E36000074","Ingleby Barwick East",15,5,5,20,30,5
"E36000075","Ingleby Barwick West",10,0,10,10,25,10
"E36000076","Mandale and Victoria",35,35,50,70,105,85
"E36000077","Newtown",40,25,40,55,95,65
"E36000078","Northern Parishes",0,0,0,5,5,0
"E36000079","Norton North",20,10,15,20,40,25
"E36000080","Norton South",15,10,20,25,40,35
"E36000081","Norton West",5,0,5,5,10,5
"E36000082","Parkfield and Oxbridge",40,35,50,65,105,80
"E36000083","Roseworth",25,15,20,40,70,35
"E36000084","Stainsby Hill",20,15,20,20,45,35
"E36000085","Stockton Town Centre",40,30,65,75,120,95
"E36000086","Village",15,5,15,20,30,20
"E36000087","Western Parishes",5,5,5,5,10,5
"E36000088","Yarm",10,5,5,10,20,10
"E36000089","Bank Top",15,10,20,10,35,20
"E36000090","Central",35,15,25,45,80,40
"E36000091","Cockerton East",15,0,5,5,20,5
"E36000092","Cockerton West",5,10,15,25,20,35
"E36000093","College",5,5,5,5,5,5
"E36000094","Eastbourne",20,10,25,20,40,25
"E36000095","Faverdale",5,0,0,0,0,5
"E36000096","Harrowgate Hill",5,5,10,5,10,15
"E36000097","Haughton East",15,5,15,25,40,20
"E36000098","Haughton North",5,5,10,5,5,15
"E36000099","Haughton West",10,0,10,10,10,20
"E36000100","Heighington and Coniscliffe",5,0,5,0,5,5
"E36000101","Hummersknott",5,0,5,0,0,5
"E36000102","Hurworth",5,0,0,5,5,10
"E36000103","Lascelles",10,20,25,10,20,45
"E36000104","Lingfield",10,5,15,5,20,20
"E36000105","Middleton St George",0,5,5,5,10,5
"E36000106","Mowden",0,0,0,0,5,0
"E36000107","North Road",25,15,25,45,70,40
"E36000108","Northgate",20,15,30,25,50,40
"E36000109","Park East",30,10,30,15,60,25
"E36000110","Park West",0,0,5,5,10,5
"E36000111","Pierremont",10,10,15,30,35,20
"E36000112","Sadberge and Whessoe",0,0,5,5,5,5
"E36000113","Appleton",15,15,20,15,35,30
"E36000114","Beechwood",0,0,5,5,5,5
"E36000115","Birchfield",5,0,0,10,15,0
"E36000116","Broadheath",5,10,10,15,20,20
"E36000117","Daresbury",0,0,0,5,5,5
"E36000118","Ditton",15,10,25,20,35,35
"E36000119","Farnworth",5,5,5,5,15,5
"E36000120","Grange",30,15,20,35,35,65
"E36000121","Hale",0,0,0,0,0,0
"E36000122","Halton Brook",15,15,15,20,35,35
"E36000123","Halton Castle",25,10,15,30,55,25
"E36000124","Halton Lea",20,10,20,35,55,35
"E36000125","Halton View",15,15,10,20,25,35
"E36000126","Heath",5,5,10,10,10,15
"E36000127","Hough Green",25,15,20,25,35,50
"E36000128","Kingsway",20,25,25,10,30,50
"E36000129","Mersey",15,15,20,20,35,35
"E36000130","Norton North",5,10,20,10,30,15
"E36000131","Norton South",25,15,15,30,30,50
"E36000132","Riverside",15,15,30,20,40,35
"E36000133","Windmill Hill",15,5,15,10,25,15
"E36000134","Appleton",5,5,5,0,5,5
"E36000135","Bewsey and Whitecross",40,30,35,35,75,65
"E36000136","Birchwood",10,15,15,10,35,20
"E36000137","Burtonwood and Winwick",5,10,10,5,15,10
"E36000138","Culcheth, Glazebury and Croft",0,5,10,5,5,15
"E36000139","Fairfield and Howley",30,30,40,30,70,60
"E36000140","Grappenhall and Thelwall",5,0,5,0,5,10
"E36000141","Great Sankey North",0,5,5,10,15,5
"E36000142","Great Sankey South",10,5,15,5,10,30
"E36000143","Hatton, Stretton and Walton",0,0,0,0,5,0
"E36000144","Latchford East",25,25,30,25,45,50
"E36000145","Latchford West",5,5,10,15,20,15
"E36000146","Lymm",0,10,5,5,10,15
"E36000147","Orford",15,20,30,25,40,50
"E36000148","Penketh and Cuerdley",5,5,5,5,10,5
"E36000149","Poplars and Hulme",25,30,30,40,65,60
"E36000150","Poulton North",15,10,25,10,40,25
"E36000151","Poulton South",5,5,5,5,10,5
"E36000152","Rixton and Woolston",0,5,10,5,15,5
"E36000153","Stockton Heath",5,0,5,0,10,0
"E36000154","Westbrook",5,0,5,5,10,5
"E36000155","Whittle Hall",5,10,15,10,15,30
"E36000156","Audley",35,20,30,20,65,35
"E36000157","Bastwell",15,20,35,10,55,25
"E36000158","Beardwood with Lammack",5,0,5,0,15,0
"E36000159","Corporation Park",10,10,25,25,30,35
"E36000160","Earcroft",5,15,10,15,15,35
"E36000161","East Rural",0,0,0,0,0,0
"E36000162","Ewood",20,25,35,25,55,40
"E36000163","Fernhurst",0,10,0,5,15,0
"E36000164","Higher Croft",15,15,20,30,35,45
"E36000165","Little Harwood",5,15,20,30,45,20
"E36000166","Livesey with Pleasington",5,5,10,10,15,10
"E36000167","Marsh House",5,5,5,10,15,15
"E36000168","Meadowhead",15,10,20,15,35,25
"E36000169","Mill Hill",10,25,25,30,55,40
"E36000170","North Turton with Tockholes",0,0,0,0,0,5
"E36000171","Queen's Park",10,15,25,20,35,40
"E36000172","Roe Lee",10,5,5,15,10,20
"E36000173","Shadsworth with Whitebirk",30,25,40,35,60,70
"E36000174","Shear Brow",10,20,15,30,45,25
"E36000175","Sudell",20,30,35,25,45,65
"E36000176","Sunnyhurst",15,10,15,20,35,25
"E36000177","Wensley Fold",25,20,40,50,80,60
"E36000178","Whitehall",5,0,5,5,10,5
"E36000179","Anchorsholme",5,5,10,5,10,15
"E36000180","Bispham",5,0,5,10,15,5
"E36000181","Bloomfield",30,40,50,65,95,85
"E36000182","Brunswick",15,20,45,35,55,60
"E36000183","Claremont",35,40,50,60,85,100
"E36000184","Clifton",15,15,10,15,25,30
"E36000185","Greenlands",5,10,15,15,20,20
"E36000186","Hawes Side",20,10,10,15,35,25
"E36000187","Highfield",5,10,5,5,15,10
"E36000188","Ingthorpe",15,10,10,15,25,30
"E36000189","Layton",15,5,15,20,25,30
"E36000190","Marton",5,5,10,5,15,10
"E36000191","Norbreck",5,5,0,5,5,5
"E36000192","Park",15,25,25,45,40,70
"E36000193","Squires Gate",5,5,10,10,10,20
"E36000194","Stanley",5,5,5,5,10,10
"E36000195","Talbot",30,25,40,45,70,75
"E36000196","Tyldesley",10,15,25,10,20,40
"E36000197","Victoria",20,15,15,20,45,30
"E36000198","Warbreck",5,15,15,20,35,20
"E36000199","Waterloo",20,25,30,40,60,55
"E36000200","Avenue",20,20,55,35,75,55
"E36000201","Beverley",5,5,5,15,15,15
"E36000202","Boothferry",10,15,20,15,25,35
"E36000203","Bransholme East",45,35,35,60,100,70
"E36000204","Bransholme West",25,25,40,65,60,90
"E36000205","Bricknell",5,10,20,5,25,5
"E36000206","Derringham",20,15,20,15,30,40
"E36000207","Drypool",25,20,50,30,80,50
"E36000208","Holderness",15,10,25,15,40,25
"E36000209","Ings",15,5,15,35,25,45
"E36000210","Kings Park",15,5,15,5,30,10
"E36000211","Longhill",35,30,30,60,95,60
"E36000212","Marfleet",45,45,85,60,130,105
"E36000213","Myton",50,40,110,125,175,150
"E36000214","Newington",30,20,60,40,90,60
"E36000215","Newland",15,30,60,45,55,90
"E36000216","Orchard Park and Greenwood",60,35,95,55,90,155
"E36000217","Pickering",25,30,50,35,80,60
"E36000218","Southcoates East",30,20,40,35,70,55
"E36000219","Southcoates West",25,15,20,20,35,45
"E36000220","St Andrew's",30,50,45,40,70,90
"E36000221","Sutton",15,25,35,10,60,25
"E36000222","University",25,15,20,35,35,60
"E36000223","Beverley Rural",0,10,5,10,5,20
"E36000224","Bridlington Central and Old Town",15,15,35,20,35,45
"E36000225","Bridlington North",10,15,5,10,15,25
"E36000226","Bridlington South",40,25,45,75,115,70
"E36000227","Cottingham North",5,0,0,10,10,5
"E36000228","Cottingham South",5,5,5,15,20,10
"E36000229","Dale",10,10,10,10,20,15
"E36000230","Driffield and Rural",10,15,15,25,40,25
"E36000231","East Wolds and Coastal",5,5,10,10,15,15
"E36000232","Goole North",10,10,10,30,40,25
"E36000233","Goole South",30,20,30,40,70,50
"E36000234","Hessle",20,15,10,25,45,25
"E36000235","Howden",5,5,10,5,5,15
"E36000236","Howdenshire",5,10,5,10,15,15
"E36000237","Mid Holderness",10,0,10,15,25,10
"E36000238","Minster and Woodmansey",25,10,15,25,50,25
"E36000239","North Holderness",10,10,5,20,30,15
"E36000240","Pocklington Provincial",5,5,5,10,15,10
"E36000241","Snaith, Airmyn, Rawcliffe and Marshland",10,5,5,15,10,25
"E36000242","South East Holderness",20,10,40,25,30,60
"E36000243","South Hunsley",10,0,5,0,5,15
"E36000244","South West Holderness",15,5,5,15,30,15
"E36000245","St Mary's",0,10,10,15,15,25
"E36000246","Tranby",10,5,25,15,35,20
"E36000247","Willerby and Kirk Ella",10,0,10,15,20,15
"E36000248","Wolds Weighton",5,5,10,5,15,15
"E36000249","Croft Baker",25,20,40,20,65,40
"E36000250","East Marsh",60,40,100,55,160,95
"E36000251","Freshney",20,10,20,20,40,30
"E36000252","Haverstoe",5,0,0,15,20,5
"E36000253","Heneage",40,25,45,60,70,100
"E36000254","Humberston and New Waltham",5,5,5,10,15,15
"E36000255","Immingham",30,10,15,25,55,30
"E36000256","Park",15,10,20,35,25,50
"E36000257","Scartho",10,5,5,25,30,10
"E36000258","Sidney Sussex",25,45,35,55,95,60
"E36000259","South",50,40,50,80,130,90
"E36000260","Waltham",0,5,5,5,5,5
"E36000261","West Marsh",35,30,45,55,90,75
"E36000262","Wolds",5,5,0,5,10,5
"E36000263","Yarborough",15,25,25,20,40,50
"E36000264","Ashby",25,15,20,45,35,70
"E36000265","Axholme Central",5,15,5,5,20,5
"E36000266","Axholme North",10,15,10,15,25,20
"E36000267","Axholme South",0,5,5,15,20,5
"E36000268","Barton",15,30,15,25,30,55
"E36000269","Bottesford",0,10,10,10,20,10
"E36000270","Brigg and Wolds",15,10,15,10,20,30
"E36000271","Broughton and Appleby",5,10,5,10,10,20
"E36000272","Brumby",40,25,70,60,85,110
"E36000273","Burringham and Gunness",5,5,10,10,10,10
"E36000274","Burton upon Stather and Winterton",25,5,10,25,50,20
"E36000275","Crosby and Park",35,30,50,40,85,75
"E36000276","Ferry",10,5,10,10,15,20
"E36000277","Frodingham",25,20,20,50,40,75
"E36000278","Kingsway with Lincoln Gardens",25,15,15,30,55,25
"E36000279","Ridge",10,5,5,20,25,10
"E36000280","Town",20,25,15,40,65,35
"E36000281","Acomb",5,5,10,10,15,10
"E36000282","Bishopthorpe",0,0,0,0,5,0
"E36000283","Clifton",15,10,15,20,30,30
"E36000284","Derwent",0,0,0,5,5,5
"E36000285","Dringhouses and Woodthorpe",10,5,5,10,20,10
"E36000286","Fishergate",5,5,5,5,10,10
"E36000287","Fulford",0,0,0,0,0,0
"E36000288","Guildhall",10,5,20,15,25,25
"E36000289","Haxby and Wigginton",5,0,5,0,5,5
"E36000290","Heslington",0,0,0,0,0,0
"E36000291","Heworth",15,15,25,15,40,30
"E36000292","Heworth Without",5,0,5,0,5,0
"E36000293","Holgate",5,10,20,10,30,20
"E36000294","Hull Road",5,5,15,15,20,20
"E36000295","Huntington and New Earswick",5,5,10,10,15,15
"E36000296","Micklegate",5,10,15,10,25,15
"E36000297","Osbaldwick",0,0,0,0,0,0
"E36000298","Rural West York",5,5,5,5,5,10
"E36000299","Skelton, Rawcliffe and Clifton Without",5,0,15,5,5,20
"E36000300","Strensall",0,0,5,0,5,0
"E36000301","Westfield",15,15,20,30,45,30
"E36000302","Wheldrake",0,0,0,5,5,0
"E36000303","Abbey",35,35,45,60,80,95
"E36000304","Allestree",5,5,10,5,10,10
"E36000305","Alvaston",40,30,55,40,95,75
"E36000306","Arboretum",55,55,105,95,160,145
"E36000307","Blagreaves",15,5,25,10,20,35
"E36000308","Boulton",30,15,15,40,30,70
"E36000309","Chaddesden",25,10,15,30,25,55
"E36000310","Chellaston",0,10,15,20,30,15
"E36000311","Darley",15,20,40,30,65,45
"E36000312","Derwent",40,20,30,55,95,50
"E36000313","Littleover",10,5,5,10,15,10
"E36000314","Mackworth",30,15,30,45,75,45
"E36000315","Mickleover",10,5,10,5,20,5
"E36000316","Normanton",35,40,50,70,100,90
"E36000317","Oakwood",10,5,5,20,30,10
"E36000318","Sinfin",35,25,35,70,100,65
"E36000319","Spondon",15,10,15,10,20,30
"E36000320","Abbey",20,35,40,35,75,50
"E36000321","Aylestone",25,20,20,30,55,40
"E36000322","Beaumont Leys",45,20,70,40,115,60
"E36000323","Belgrave",5,20,15,5,35,10
"E36000324","Braunstone Park and Rowley Fields",20,45,75,40,120,60
"E36000325","Castle",45,25,60,50,105,80
"E36000326","Charnwood",20,10,30,30,50,40
"E36000327","Coleman",40,15,15,20,60,30
"E36000328","Evington",10,15,20,10,35,20
"E36000329","Eyres Monsell",25,15,50,30,45,70
"E36000330","Fosse",25,25,30,35,55,55
"E36000331","Freemen",35,20,35,30,75,45
"E36000332","Humberstone and Hamilton",30,25,45,30,55,75
"E36000333","Knighton",10,15,20,20,35,25
"E36000334","Latimer",10,5,10,20,30,15
"E36000335","New Parks",30,50,80,55,125,85
"E36000336","Rushey Mead",10,10,20,15,25,30
"E36000337","Spinney Hills",30,40,60,45,70,100
"E36000338","Stoneygate",30,15,55,40,90,55
"E36000339","Thurncourt",10,10,25,15,20,35
"E36000340","Westcotes",20,15,40,25,40,65
"E36000341","Western Park",20,20,15,20,40,30
"E36000342","Braunston and Belton",0,0,0,0,0,0
"E36000343","Cottesmore",0,0,5,0,5,0
"E36000344","Exton",0,0,0,0,0,0
"E36000345","Greetham",0,0,5,0,5,0
"E36000346","Ketton",0,0,0,0,0,0
"E36000347","Langham",0,0,0,0,0,0
"E36000348","Lyddington",0,0,0,0,0,0
"E36000349","Martinsthorpe",0,0,0,0,0,0
"E36000350","Normanton",0,0,0,5,5,5
"E36000351","Oakham North East",0,5,0,0,0,5
"E36000352","Oakham North West",0,0,5,0,5,5
"E36000353","Oakham South East",5,0,0,0,5,0
"E36000354","Oakham South West",0,5,0,0,0,5
"E36000355","Ryhall and Casterton",5,0,5,5,10,5
"E36000356","Uppingham",0,0,5,0,5,5
"E36000357","Whissendine",0,0,0,0,0,0
"E36000358","Arboretum",25,45,75,70,105,120
"E36000359","Aspley",65,70,60,135,200,125
"E36000360","Basford",30,35,45,60,95,80
"E36000361","Berridge",75,30,80,105,175,110
"E36000362","Bestwood",50,35,70,90,140,105
"E36000363","Bilborough",50,25,50,80,130,75
"E36000364","Bridge",30,20,50,55,70,85
"E36000365","Bulwell",50,60,60,115,175,110
"E36000366","Bulwell Forest",20,25,25,30,55,50
"E36000367","Clifton North",20,10,30,35,55,40
"E36000368","Clifton South",20,20,35,45,70,55
"E36000369","Dales",45,25,50,75,120,75
"E36000370","Dunkirk and Lenton",5,5,10,10,15,15
"E36000371","Leen Valley",20,5,25,35,60,30
"E36000372","Mapperley",30,20,45,30,75,50
"E36000373","Radford and Park",35,20,55,55,90,75
"E36000374","Sherwood",10,30,35,65,95,45
"E36000375","St Ann's",45,50,70,100,150,115
"E36000376","Wollaton East and Lenton Abbey",5,5,10,10,15,15
"E36000377","Wollaton West",10,5,15,20,25,20
"E36000378","Aylestone",5,5,5,5,10,15
"E36000379","Backbury",0,0,0,0,0,5
"E36000380","Belmont",15,10,20,25,35,40
"E36000381","Bircher",0,0,0,0,5,0
"E36000382","Bringsty",0,0,0,0,0,0
"E36000383","Bromyard",5,0,5,5,10,5
"E36000384","Burghill, Holmer and Lyde",0,0,5,0,0,5
"E36000385","Castle",0,0,0,0,5,0
"E36000386","Central",10,0,10,5,15,5
"E36000387","Credenhill",0,0,5,0,5,5
"E36000388","Frome",0,5,0,0,0,5
"E36000389","Golden Cross with Weobley",0,5,0,0,5,5
"E36000390","Golden Valley North",0,0,5,0,0,5
"E36000391","Golden Valley South",0,0,0,0,0,0
"E36000392","Hagley",0,0,5,0,10,0
"E36000393","Hampton Court",5,0,0,0,5,0
"E36000394","Hollington",0,0,0,0,0,0
"E36000395","Hope End",0,0,5,5,5,10
"E36000396","Kerne Bridge",0,0,0,0,5,0
"E36000397","Kington Town",5,5,5,0,10,5
"E36000398","Ledbury",5,5,5,10,10,10
"E36000399","Leominster North",15,5,10,10,25,15
"E36000400","Leominster South",10,5,10,20,15,25
"E36000401","Llangarron",0,0,5,0,5,0
"E36000402","Mortimer",0,0,0,5,5,0
"E36000403","Old Gore",0,0,0,5,5,5
"E36000404","Pembridge and Lyonshall with Titley",0,0,5,0,5,5
"E36000405","Penyard",0,0,0,0,0,5
"E36000406","Pontrilas",0,0,0,0,5,0
"E36000407","Ross-on-Wye East",5,10,10,0,15,5
"E36000408","Ross-on-Wye West",5,5,5,5,15,10
"E36000409","St Martins and Hinton",20,15,20,30,50,35
"E36000410","St Nicholas",10,5,5,15,25,10
"E36000411","Stoney Street",0,5,5,0,5,5
"E36000412","Sutton Walls",0,0,0,5,5,0
"E36000413","Three Elms",10,5,10,10,20,20
"E36000414","Tupsley",5,0,10,10,15,10
"E36000415","Upton",0,0,5,0,0,5
"E36000416","Valletts",5,5,0,0,5,5
"E36000417","Wormsley Ridge",0,0,0,0,0,0
"E36000418","Apley Castle",0,0,0,0,0,5
"E36000419","Arleston",5,5,0,10,10,5
"E36000420","Brookside",30,20,25,35,60,40
"E36000421","Church Aston and Lilleshall",5,0,0,5,5,0
"E36000422","College",5,0,5,10,15,5
"E36000423","Cuckoo Oak",15,10,15,35,45,25
"E36000424","Dawley Magna",15,20,10,25,40,30
"E36000425","Donnington",15,10,5,20,35,15
"E36000426","Dothill",5,0,0,5,5,0
"E36000427","Edgmond",0,0,0,0,0,0
"E36000428","Ercall",0,0,10,0,0,10
"E36000429","Ercall Magna",0,0,0,5,5,0
"E36000430","Hadley and Leegomery",10,15,35,15,20,50
"E36000431","Haygate",5,5,10,5,20,10
"E36000432","Horsehay and Lightmoor",5,0,10,10,15,10
"E36000433","Ironbridge Gorge",0,0,0,5,0,5
"E36000434","Ketley and Oakengates",25,15,20,15,45,25
"E36000435","Lawley and Overdale",5,10,10,10,20,15
"E36000436","Madeley",5,5,10,10,15,15
"E36000437","Malinslee",15,20,20,35,55,35
"E36000438","Muxton",10,5,5,10,25,10
"E36000439","Newport East",0,0,0,0,5,0
"E36000440","Newport North",0,0,0,0,5,0
"E36000441","Newport South",0,0,0,0,0,5
"E36000442","Newport West",5,0,5,5,10,5
"E36000443","Park",5,0,5,5,5,5
"E36000444","Priorslee",10,5,10,0,20,5
"E36000445","Shawbirch",0,5,5,5,5,5
"E36000446","St Georges",5,10,10,10,20,20
"E36000447","The Nedge",25,10,15,45,70,30
"E36000448","Woodside",30,20,45,40,75,60
"E36000449","Wrockwardine",5,0,5,5,10,5
"E36000450","Wrockwardine Wood and Trench",5,5,10,10,20,15
"E36000451","Abbey Hulton and Townsend",15,30,35,20,65,40
"E36000452","Baddeley, Milton and Norton",20,15,25,35,40,55
"E36000453","Bentilee and Ubberley",25,30,45,30,75,50
"E36000454","Birches Head and Central Forest Park",15,15,30,45,60,45
"E36000455","Blurton East",5,5,10,10,15,15
"E36000456","Blurton West and Newstead",10,15,20,20,30,40
"E36000457","Boothen and Oak Hill",15,10,15,20,25,35
"E36000458","Bradeley and Chell Heath",15,5,15,20,20,35
"E36000459","Broadway and Longton East",5,5,5,10,10,15
"E36000460","Burslem Central",20,15,30,20,45,45
"E36000461","Burslem Park",15,5,20,10,35,20
"E36000462","Dresden and Florence",5,5,5,20,10,25
"E36000463","Eaton Park",0,5,10,5,15,5
"E36000464","Etruria and Hanley",30,15,40,20,35,70
"E36000465","Fenton East",15,15,15,30,30,45
"E36000466","Fenton West and Mount Pleasant",10,15,20,15,30,30
"E36000467","Ford Green and Smallthorne",15,10,10,20,25,40
"E36000468","Goldenhill and Sandyford",15,10,10,10,25,20
"E36000469","Great Chell and Packmoor",15,10,30,15,25,45
"E36000470","Hanford and Trentham",5,5,5,5,10,10
"E36000471","Hanley Park and Shelton",15,5,20,20,35,25
"E36000472","Hartshill and Basford",15,5,15,10,30,15
"E36000473","Hollybush and Longton West",10,5,20,5,10,30
"E36000474","Joiner's Square",40,15,30,55,100,45
"E36000475","Lightwood North and Normacot",5,10,15,15,25,20
"E36000476","Little Chell and Stanfield",15,20,15,30,45,30
"E36000477","Meir Hay",0,0,5,10,10,5
"E36000478","Meir North",20,15,20,20,35,35
"E36000479","Meir Park",0,5,0,5,0,5
"E36000480","Meir South",15,15,15,25,40,30
"E36000481","Moorcroft",10,15,10,30,20,45
"E36000482","Penkhull and Stoke",5,5,20,20,25,25
"E36000483","Sandford Hill",5,15,15,30,45,20
"E36000484","Sneyd Green",5,5,10,5,10,10
"E36000485","Springfields and Trent Vale",5,10,20,10,25,15
"E36000486","Tunstall",15,15,15,15,30,30
"E36000487","Weston Coyney",5,0,10,10,15,10
"E36000488","Abbey",5,5,10,10,15,20
"E36000489","Bathavon North",0,0,5,5,5,5
"E36000490","Bathavon South",0,0,0,0,0,0
"E36000491","Bathavon West",0,0,5,0,0,5
"E36000492","Bathwick",0,0,0,0,0,0
"E36000493","Chew Valley North",0,0,0,0,0,0
"E36000494","Chew Valley South",0,0,5,0,0,5
"E36000495","Clutton",5,0,0,0,5,0
"E36000496","Combe Down",5,10,10,10,15,15
"E36000497","Farmborough",0,0,0,0,0,0
"E36000498","High Littleton",5,5,0,5,5,5
"E36000499","Keynsham East",0,0,5,0,5,5
"E36000500","Keynsham North",10,0,10,5,15,10
"E36000501","Keynsham South",10,5,5,5,15,15
"E36000502","Kingsmead",5,5,5,10,15,10
"E36000503","Lambridge",5,0,5,5,5,5
"E36000504","Lansdown",5,0,5,0,5,5
"E36000505","Lyncombe",0,5,0,0,0,5
"E36000506","Mendip",0,0,5,0,5,5
"E36000507","Midsomer Norton North",5,5,5,5,10,10
"E36000508","Midsomer Norton Redfield",5,5,5,5,10,10
"E36000509","Newbridge",0,5,0,0,5,5
"E36000510","Odd Down",10,0,5,15,25,10
"E36000511","Oldfield",10,5,5,5,15,5
"E36000512","Paulton",10,0,5,5,15,10
"E36000513","Peasedown",5,10,10,10,15,20
"E36000514","Publow and Whitchurch",5,0,0,0,5,5
"E36000515","Radstock",10,10,10,10,20,20
"E36000516","Saltford",5,0,5,0,5,0
"E36000517","Southdown",5,10,20,5,20,20
"E36000518","Timsbury",0,0,0,0,0,5
"E36000519","Twerton",20,15,25,10,25,45
"E36000520","Walcot",10,5,5,10,10,15
"E36000521","Westfield",10,10,5,5,15,15
"E36000522","Westmoreland",10,5,5,10,15,10
"E36000523","Weston",5,5,0,5,10,5
"E36000524","Widcombe",5,5,10,5,15,5
"E36000525","Ashley",25,25,55,30,55,80
"E36000526","Avonmouth",20,20,20,25,40,45
"E36000527","Bedminster",5,10,20,15,25,25
"E36000528","Bishopston",15,5,5,15,10,30
"E36000529","Bishopsworth",30,15,10,25,25,55
"E36000530","Brislington East",15,10,20,15,35,30
"E36000531","Brislington West",10,10,10,5,15,20
"E36000532","Cabot",20,10,30,25,45,45
"E36000533","Clifton",5,5,5,10,15,10
"E36000534","Clifton East",5,5,5,5,5,10
"E36000535","Cotham",5,0,10,5,10,15
